LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Tennessee,0 to 4,2002,Number,381193
State,Tennessee,5 to 11,2002,Number,551306
State,Tennessee,12 to 14,2002,Number,245091
State,Tennessee,15 to 17,2002,Number,237267
State,Tennessee,Total less than 18,2003,Percent,1
State,Tennessee,0 to 4,2003,Percent,0.27
State,Tennessee,5 to 11,2003,Percent,0.39
State,Tennessee,12 to 14,2003,Percent,0.18
State,Tennessee,15 to 17,2003,Percent,0.17
State,Tennessee,Total less than 18,2002,Percent,1
State,Tennessee,0 to 4,2002,Percent,0.27
State,Tennessee,5 to 11,2002,Percent,0.39
State,Tennessee,12 to 14,2002,Percent,0.17
State,Tennessee,15 to 17,2002,Percent,0.17
State,Tennessee,Total less than 18,2001,Percent,1
State,Tennessee,0 to 4,2001,Percent,0.27
State,Tennessee,5 to 11,2001,Percent,0.4
State,Tennessee,12 to 14,2001,Percent,0.17
State,Tennessee,15 to 17,2001,Percent,0.17
State,Tennessee,Total less than 18,2000,Percent,1
State,Tennessee,0 to 4,2000,Percent,0.27
State,Tennessee,5 to 11,2000,Percent,0.4
State,Tennessee,12 to 14,2000,Percent,0.17
State,Tennessee,15 to 17,2000,Percent,0.17
State,Tennessee,Total less than 18,2001,Number,1407578
State,Tennessee,0 to 4,2001,Number,378216
State,Tennessee,5 to 11,2001,Number,556308
State,Tennessee,12 to 14,2001,Number,237697
State,Tennessee,15 to 17,2001,Number,235357
State,Tennessee,Total less than 18,2000,Number,1399685
State,Tennessee,0 to 4,2000,Number,374667
State,Tennessee,5 to 11,2000,Number,557425
State,Tennessee,12 to 14,2000,Number,233709
State,Tennessee,15 to 17,2000,Number,233884
State,Tennessee,15 to 17,1999,Number,232747
State,Tennessee,12 to 14,1999,Number,230750
State,Tennessee,5 to 11,1999,Number,551656
State,Tennessee,Total less than 18,1999,Number,1385997
State,Tennessee,0 to 4,1999,Number,370844
State,Tennessee,12 to 14,1999,Percent,0.17
State,Tennessee,5 to 11,1999,Percent,0.4
State,Tennessee,15 to 17,1999,Percent,0.17
State,Tennessee,Total less than 18,1999,Percent,1
State,Tennessee,0 to 4,1999,Percent,0.27
State,Tennessee,0 to 4,1998,Percent,0.27
State,Tennessee,Total less than 18,1998,Percent,1
State,Tennessee,15 to 17,1998,Percent,0.17
State,Tennessee,5 to 11,1998,Percent,0.4
State,Tennessee,12 to 14,1998,Percent,0.17
State,Tennessee,5 to 11,1998,Number,542973
State,Tennessee,12 to 14,1998,Number,226747
State,Tennessee,15 to 17,1998,Number,234048
State,Tennessee,0 to 4,1998,Number,366219
State,Tennessee,Total less than 18,1998,Number,1369987
State,Tennessee,0 to 4,1997,Percent,0.27
State,Tennessee,15 to 17,1997,Percent,0.17
State,Tennessee,12 to 14,1997,Percent,0.17
State,Tennessee,5 to 11,1997,Percent,0.39
State,Tennessee,Total less than 18,1997,Percent,1
State,Tennessee,Total less than 18,1997,Number,1359030
State,Tennessee,0 to 4,1997,Number,364122
State,Tennessee,15 to 17,1997,Number,234735
State,Tennessee,12 to 14,1997,Number,225464
State,Tennessee,5 to 11,1997,Number,534709
State,Tennessee,5 to 11,1996,Percent,0.39
State,Tennessee,Total less than 18,1996,Percent,1
State,Tennessee,12 to 14,1996,Percent,0.17
State,Tennessee,15 to 17,1996,Percent,0.17
State,Tennessee,0 to 4,1996,Percent,0.27
State,Tennessee,5 to 11,1996,Number,524783
State,Tennessee,12 to 14,1996,Number,224794
State,Tennessee,15 to 17,1996,Number,231497
State,Tennessee,0 to 4,1996,Number,364649
State,Tennessee,Total less than 18,1996,Number,1345723
State,Tennessee,0 to 4,1995,Percent,0.28
State,Tennessee,15 to 17,1995,Percent,0.17
State,Tennessee,12 to 14,1995,Percent,0.17
State,Tennessee,Total less than 18,1995,Percent,1
State,Tennessee,5 to 11,1995,Percent,0.38
State,Tennessee,Total less than 18,1995,Number,1331616
State,Tennessee,0 to 4,1995,Number,366664
State,Tennessee,15 to 17,1995,Number,227217
State,Tennessee,12 to 14,1995,Number,225282
State,Tennessee,5 to 11,1995,Number,512453
State,Tennessee,15 to 17,1993,Number,212307
State,Tennessee,12 to 14,1993,Number,219183
State,Tennessee,5 to 11,1993,Number,491714
State,Tennessee,Total less than 18,1993,Number,1285044
State,Tennessee,0 to 4,1993,Number,361840
State,Tennessee,0 to 4,1994,Percent,0.28
State,Tennessee,5 to 11,1994,Percent,0.38
State,Tennessee,Total less than 18,1994,Percent,1
State,Tennessee,12 to 14,1994,Percent,0.17
State,Tennessee,15 to 17,1994,Percent,0.17
State,Tennessee,5 to 11,1994,Number,500914
State,Tennessee,12 to 14,1994,Number,223963
State,Tennessee,15 to 17,1994,Number,220144
State,Tennessee,0 to 4,1994,Number,365967
State,Tennessee,Total less than 18,1994,Number,1310988
State,Tennessee,0 to 4,1993,Percent,0.28
State,Tennessee,5 to 11,1993,Percent,0.38
State,Tennessee,12 to 14,1993,Percent,0.17
State,Tennessee,15 to 17,1993,Percent,0.17
State,Tennessee,Total less than 18,1993,Percent,1
State,Tennessee,0 to 4,1992,Percent,0.28
State,Tennessee,5 to 11,1992,Percent,0.38
State,Tennessee,Total less than 18,1992,Percent,1
State,Tennessee,15 to 17,1992,Percent,0.17
State,Tennessee,12 to 14,1992,Percent,0.17
State,Tennessee,0 to 4,1992,Number,354847
State,Tennessee,Total less than 18,1992,Number,1259458
State,Tennessee,5 to 11,1992,Number,483612
State,Tennessee,12 to 14,1992,Number,213035
State,Tennessee,15 to 17,1992,Number,207964
State,Tennessee,12 to 14,1991,Percent,0.17
State,Tennessee,15 to 17,1991,Percent,0.17
State,Tennessee,Total less than 18,1991,Percent,1
State,Tennessee,0 to 4,1991,Percent,0.28
State,Tennessee,5 to 11,1991,Percent,0.39
State,Tennessee,Total less than 18,1991,Number,1233260
State,Tennessee,0 to 4,1991,Number,345764
State,Tennessee,15 to 17,1991,Number,204044
State,Tennessee,12 to 14,1991,Number,205131
State,Tennessee,5 to 11,1991,Number,478321
State,Tennessee,0 to 4,1990,Percent,0.28
State,Tennessee,0 to 4,1990,Number,339766
State,Tennessee,Total less than 18,1990,Number,1220200
State,Tennessee,5 to 11,1990,Number,475304
State,Tennessee,12 to 14,1990,Number,199009
State,Tennessee,15 to 17,1990,Number,206121
State,Tennessee,15 to 17,1990,Percent,0.17
State,Tennessee,Total less than 18,1990,Percent,1
State,Tennessee,12 to 14,1990,Percent,0.16
State,Tennessee,5 to 11,1990,Percent,0.39
State,Texas,5 to 11,1990,Percent,0.4
State,Texas,0 to 4,1990,Percent,0.29
State,Texas,Total less than 18,1990,Percent,1
State,Texas,12 to 14,1990,Percent,0.16
State,Texas,15 to 17,1990,Percent,0.16
State,Texas,0 to 4,1990,Number,1432026
State,Texas,12 to 14,1990,Number,760676
State,Texas,15 to 17,1990,Number,761270
State,Texas,Total less than 18,1990,Number,4906220
State,Texas,5 to 11,1990,Number,1952248
State,Texas,5 to 11,1991,Number,1986218
State,Texas,0 to 4,1991,Number,1460570
State,Texas,Total less than 18,1991,Number,5000793
State,Texas,15 to 17,1991,Number,767500
State,Texas,12 to 14,1991,Number,786505
State,Texas,0 to 4,1991,Percent,0.29
State,Texas,5 to 11,1991,Percent,0.4
State,Texas,15 to 17,1991,Percent,0.15
State,Texas,12 to 14,1991,Percent,0.16
State,Texas,Total less than 18,1991,Percent,1
State,Texas,0 to 4,1992,Number,1492074
State,Texas,12 to 14,1992,Number,822726
State,Texas,15 to 17,1992,Number,787402
State,Texas,Total less than 18,1992,Number,5109805
State,Texas,5 to 11,1992,Number,2007603
State,Texas,5 to 11,1992,Percent,0.39
State,Texas,0 to 4,1992,Percent,0.29
State,Texas,15 to 17,1992,Percent,0.15
State,Texas,Total less than 18,1992,Percent,1
State,Texas,12 to 14,1992,Percent,0.16
State,Texas,0 to 4,1993,Percent,0.29
State,Texas,5 to 11,1993,Percent,0.39
State,Texas,Total less than 18,1993,Number,5217899
State,Texas,15 to 17,1993,Number,803474
State,Texas,12 to 14,1993,Number,860758
State,Texas,0 to 4,1993,Number,1522460
State,Texas,12 to 14,1993,Percent,0.16
State,Texas,Total less than 18,1993,Percent,1
State,Texas,15 to 17,1993,Percent,0.15
State,Texas,5 to 11,1994,Number,2053980
State,Texas,0 to 4,1994,Number,1549013
State,Texas,5 to 11,1994,Percent,0.39
State,Texas,0 to 4,1994,Percent,0.29
State,Texas,15 to 17,1994,Percent,0.16
State,Texas,Total less than 18,1994,Percent,1
State,Texas,12 to 14,1994,Percent,0.17
State,Texas,12 to 14,1994,Number,895844
State,Texas,15 to 17,1994,Number,832687
State,Texas,Total less than 18,1994,Number,5331524
State,Texas,5 to 11,1993,Number,2031207
State,Texas,5 to 11,1995,Number,2080899
State,Texas,Total less than 18,1995,Number,5421784
State,Texas,15 to 17,1995,Number,868734
State,Texas,12 to 14,1995,Number,911147
State,Texas,0 to 4,1995,Percent,0.29
State,Texas,5 to 11,1995,Percent,0.38
State,Texas,12 to 14,1995,Percent,0.17
State,Texas,Total less than 18,1995,Percent,1
State,Texas,15 to 17,1995,Percent,0.16
State,Texas,0 to 4,1995,Number,1561004
State,Texas,5 to 11,1996,Number,2142248
State,Texas,0 to 4,1996,Number,1575664
State,Texas,12 to 14,1996,Number,924412
State,Texas,15 to 17,1996,Number,909123
State,Texas,Total less than 18,1996,Number,5551447
State,Texas,5 to 11,1996,Percent,0.39
State,Texas,0 to 4,1996,Percent,0.28
State,Texas,15 to 17,1996,Percent,0.16
State,Texas,Total less than 18,1996,Percent,1
State,Texas,12 to 14,1996,Percent,0.17
State,Texas,5 to 11,1997,Number,2190329
State,Texas,Total less than 18,1997,Number,5655482
State,Texas,15 to 17,1997,Number,944553
State,Texas,12 to 14,1997,Number,936069
State,Texas,0 to 4,1997,Percent,0.28
State,Texas,5 to 11,1997,Percent,0.39
State,Texas,12 to 14,1997,Percent,0.17
State,Texas,Total less than 18,1997,Percent,1
State,Texas,15 to 17,1997,Percent,0.17
State,Texas,0 to 4,1997,Number,1584531
State,Texas,5 to 11,1998,Number,2243974
State,Texas,0 to 4,1998,Number,1601504
State,Texas,12 to 14,1998,Number,949166
State,Texas,15 to 17,1998,Number,964410
State,Texas,Total less than 18,1998,Number,5759054
State,Texas,Total less than 18,1998,Percent,1
State,Texas,15 to 17,1998,Percent,0.17
State,Texas,12 to 14,1998,Percent,0.16
State,Texas,5 to 11,1998,Percent,0.39
State,Texas,0 to 4,1998,Percent,0.28
State,Texas,0 to 4,1999,Percent,0.28
State,Texas,5 to 11,1999,Percent,0.39
State,Texas,12 to 14,1999,Percent,0.17
State,Texas,15 to 17,1999,Percent,0.17
State,Texas,Total less than 18,1999,Percent,1
State,Texas,0 to 4,1999,Number,1617191
State,Texas,5 to 11,1999,Number,2286061
State,Texas,Total less than 18,1999,Number,5840211
State,Texas,15 to 17,1999,Number,971455
State,Texas,12 to 14,1999,Number,965504
State,Texas,Total less than 18,2000,Number,5906301
State,Texas,0 to 4,2000,Number,1628590
State,Texas,5 to 11,2000,Number,2318821
State,Texas,12 to 14,2000,Number,976260
State,Texas,15 to 17,2000,Number,982630
State,Texas,Total less than 18,2001,Number,5980187
State,Texas,0 to 4,2001,Number,1669530
State,Texas,5 to 11,2001,Number,2327485
State,Texas,12 to 14,2001,Number,990250
State,Texas,15 to 17,2001,Number,992922
State,Texas,Total less than 18,2000,Percent,1
State,Texas,0 to 4,2000,Percent,0.28
State,Texas,5 to 11,2000,Percent,0.39
State,Texas,12 to 14,2000,Percent,0.17
State,Texas,15 to 17,2000,Percent,0.17
State,Texas,Total less than 18,2001,Percent,1
State,Texas,0 to 4,2001,Percent,0.28
State,Texas,5 to 11,2001,Percent,0.39
State,Texas,12 to 14,2001,Percent,0.17
State,Texas,15 to 17,2001,Percent,0.17
State,Texas,Total less than 18,2002,Percent,1
State,Texas,0 to 4,2002,Percent,0.28
State,Texas,5 to 11,2002,Percent,0.38
State,Texas,12 to 14,2002,Percent,0.17
State,Texas,15 to 17,2002,Percent,0.17
State,Texas,Total less than 18,2003,Percent,1
State,Texas,0 to 4,2003,Percent,0.29
State,Texas,5 to 11,2003,Percent,0.38
State,Texas,12 to 14,2003,Percent,0.17
State,Texas,15 to 17,2003,Percent,0.17
State,Texas,Total less than 18,2002,Number,6060372
State,Texas,0 to 4,2002,Number,1711032
State,Texas,5 to 11,2002,Number,2324878
State,Texas,12 to 14,2002,Number,1015916
State,Texas,15 to 17,2002,Number,1008546
State,Texas,Total less than 18,2003,Number,6132980
State,Texas,0 to 4,2003,Number,1753005
State,Texas,5 to 11,2003,Number,2327579
State,Texas,12 to 14,2003,Number,1035422
State,Texas,15 to 17,2003,Number,1016974
State,Texas,Total less than 18,2004,Number,6208259
State,Texas,0 to 4,2004,Number,1795044
State,Texas,5 to 11,2004,Number,2329850
State,Texas,12 to 14,2004,Number,1053945
State,Texas,15 to 17,2004,Number,1029420
State,Texas,Total less than 18,2004,Percent,1
State,Texas,0 to 4,2004,Percent,0.29
State,Texas,5 to 11,2004,Percent,0.38
State,Texas,12 to 14,2004,Percent,0.17
State,Texas,15 to 17,2004,Percent,0.17
State,Texas,Total less than 18,2005,Percent,1
State,Texas,0 to 4,2005,Percent,0.29
State,Texas,5 to 11,2005,Percent,0.37
State,Texas,12 to 14,2005,Percent,0.17
State,Texas,15 to 17,2005,Percent,0.17
State,Texas,Total less than 18,2005,Number,6290970
State,Texas,0 to 4,2005,Number,1827344
State,Texas,5 to 11,2005,Number,2351745
State,Texas,12 to 14,2005,Number,1057659
State,Texas,15 to 17,2005,Number,1054222
State,Texas,Total less than 18,2006,Percent,1
State,Texas,0 to 4,2006,Percent,0.29
State,Texas,5 to 11,2006,Percent,0.38
State,Texas,12 to 14,2006,Percent,0.17
State,Texas,15 to 17,2006,Percent,0.17
State,Texas,Total less than 18,2006,Number,6446798
State,Texas,0 to 4,2006,Number,1863053
State,Texas,5 to 11,2006,Number,2425156
State,Texas,12 to 14,2006,Number,1075110
State,Texas,15 to 17,2006,Number,1083479
State,Texas,Total less than 18,2007,Percent,1
State,Texas,0 to 4,2007,Percent,0.29
State,Texas,5 to 11,2007,Percent,0.38
State,Texas,12 to 14,2007,Percent,0.16
State,Texas,15 to 17,2007,Percent,0.17
State,Texas,Total less than 18,2007,Number,6565872
State,Texas,0 to 4,2007,Number,1892086
State,Texas,5 to 11,2007,Number,2486501
State,Texas,12 to 14,2007,Number,1081813
State,Texas,15 to 17,2007,Number,1105472
State,Texas,Total less than 18,2008,Number,6675917
State,Texas,0 to 4,2008,Number,1917615
State,Texas,5 to 11,2008,Number,2553191
State,Texas,12 to 14,2008,Number,1092447
State,Texas,15 to 17,2008,Number,1112664
State,Texas,Total less than 18,2008,Percent,1
State,Texas,0 to 4,2008,Percent,0.29
State,Texas,5 to 11,2008,Percent,0.38
State,Texas,12 to 14,2008,Percent,0.16
State,Texas,15 to 17,2008,Percent,0.17
State,Texas,0 to 4,2013,Percent,0.27
State,Texas,12 to 14,2013,Percent,0.17
State,Texas,15 to 17,2013,Percent,0.16
State,Texas,5 to 11,2013,Percent,0.39
State,Texas,Total less than 18,2013,Percent,1
State,Texas,0 to 4,2018,Percent,0.27
State,Texas,12 to 14,2018,Percent,0.17
State,Texas,15 to 17,2018,Percent,0.17
State,Texas,5 to 11,2018,Percent,0.39
State,Texas,Total less than 18,2018,Percent,1
State,Texas,0 to 4,2013,Number,1938516
State,Texas,12 to 14,2013,Number,1184192
State,Texas,15 to 17,2013,Number,1145060
State,Texas,5 to 11,2013,Number,2786195
State,Texas,Total less than 18,2013,Number,7053963
State,Texas,0 to 4,2018,Number,2024126
State,Texas,12 to 14,2018,Number,1248744
State,Texas,15 to 17,2018,Number,1234807
State,Texas,5 to 11,2018,Number,2890422
State,Texas,Total less than 18,2018,Number,7398099
State,Texas,Total less than 18,2009,Percent,1
State,Texas,0 to 4,2009,Percent,0.28
State,Texas,5 to 11,2009,Percent,0.39
State,Texas,12 to 14,2009,Percent,0.16
State,Texas,15 to 17,2009,Percent,0.17
State,Texas,Total less than 18,2009,Number,6792907
State,Texas,0 to 4,2009,Number,1929162
State,Texas,5 to 11,2009,Number,2634830
State,Texas,12 to 14,2009,Number,1105048
State,Texas,15 to 17,2009,Number,1123867
State,Texas,0 to 4,2010,Number,1929910
State,Texas,12 to 14,2010,Number,1119457
State,Texas,15 to 17,2010,Number,1128056
State,Texas,5 to 11,2010,Number,2700334
State,Texas,Total less than 18,2010,Number,6877757
State,Texas,0 to 4,2010,Percent,0.28
State,Texas,12 to 14,2010,Percent,0.16
State,Texas,15 to 17,2010,Percent,0.16
State,Texas,5 to 11,2010,Percent,0.39
State,Texas,Total less than 18,2010,Percent,1
State,Texas,0 to 4,2015,Number,1990532
State,Texas,12 to 14,2015,Number,1207800
State,Texas,15 to 17,2015,Number,1193762
State,Texas,5 to 11,2015,Number,2848982
State,Texas,Total less than 18,2015,Number,7241076
State,Texas,0 to 4,2015,Percent,0.27
State,Texas,12 to 14,2015,Percent,0.17
State,Texas,15 to 17,2015,Percent,0.16
State,Texas,5 to 11,2015,Percent,0.39
State,Texas,Total less than 18,2015,Percent,1
State,Texas,0 to 4,2011,Number,1936638
State,Texas,12 to 14,2011,Number,1135624
State,Texas,15 to 17,2011,Number,1129128
State,Texas,5 to 11,2011,Number,2732496
State,Texas,Total less than 18,2011,Number,6933886
State,Texas,0 to 4,2012,Number,1937094
State,Texas,12 to 14,2012,Number,1161877
State,Texas,15 to 17,2012,Number,1134314
State,Texas,5 to 11,2012,Number,2757990
State,Texas,Total less than 18,2012,Number,6991275
State,Texas,0 to 4,2012,Percent,0.28
State,Texas,12 to 14,2012,Percent,0.17
State,Texas,15 to 17,2012,Percent,0.16
State,Texas,5 to 11,2012,Percent,0.39
State,Texas,Total less than 18,2012,Percent,1
State,Texas,0 to 4,2011,Percent,0.28
State,Texas,12 to 14,2011,Percent,0.16
State,Texas,15 to 17,2011,Percent,0.16
State,Texas,5 to 11,2011,Percent,0.39
State,Texas,Total less than 18,2011,Percent,1
State,Texas,0 to 4,2014,Number,1962199
